season,snapshotAt,date,market,marketGroup,player,team,opponent,pitcher,line,americanOdds,sportsbookImpliedPercent,finalProbabilityPercent,finalEdgePercent,edgeBucket,probabilityBucket,confidence,recommendation,weatherAdjustmentPercent,savantAdjustmentPercent,oddsMovementAdjustmentPercent,hasWeatherBoost,hasSavantBoost,hasOddsMovementBoost,missingData,actualStat,result,overHit,push,profitUnits,calculatedImpliedPercent,calculatedEdgePercent,edgeDelta,mathStatus,warnings
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Ian Happ,CHC,CIN,Chase Petty,0.5,152.0,39.68,50.78,11.1,8%+,50-55%,Medium,Positive edge,-0.49,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,39.6825,11.0975,0.0025,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Dillon Dingler,DET,BOS,Payton Tolle,1.5,136.0,42.37,53.41,11.04,8%+,50-55%,Medium,Positive edge,0.96,1.8,1.5,1,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,2.0,win,1,0,1.36,42.3729,11.0371,0.0029,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,JJ Wetherholt,STL,MIL,Chad Patrick,1.5,136.0,42.37,53.34,10.97,8%+,50-55%,Medium,Positive edge,0.89,1.8,1.5,1,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,2.0,win,1,0,1.36,42.3729,10.9671,0.0029,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Jakob Marsee,MIA,PHI,Aaron Nola,0.5,155.0,39.22,50.16,10.94,8%+,50-55%,Medium,Positive edge,-0.13,,-1.5,0,0,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,2.0,win,1,0,1.55,39.2157,10.9443,-0.0043,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Garrett Mitchell,MIL,STL,Kyle Leahy,0.5,162.0,38.17,49.1,10.93,8%+,45-50%,Medium,Positive edge,0.43,0.8,-1.5,1,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,38.1679,10.9321,-0.0021,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Jonny DeLuca,TBR,TOR,Eric Lauer,0.5,155.0,39.22,50.09,10.87,8%+,50-55%,Medium-High,Positive edge,,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Self-stored odds movement snapshots,1.0,win,1,0,1.55,39.2157,10.8743,-0.0043,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Otto Lopez,MIA,PHI,Aaron Nola,0.5,100.0,50.0,60.77,10.77,8%+,60-65%,Medium,Positive edge,-0.13,0.8,1.5,0,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.0,50.0,10.77,0.0,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Jasson Domínguez,NYY,BAL,Shane Baz,1.5,142.0,41.32,52.09,10.77,8%+,50-55%,Medium,Positive edge,-0.14,,1.5,0,0,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,loss,0,0,-1.0,41.3223,10.7677,0.0023,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Jakob Marsee,MIA,PHI,Aaron Nola,0.5,152.0,39.68,50.34,10.66,8%+,50-55%,Medium,Positive edge,-0.13,,-1.5,0,0,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,2.0,win,1,0,1.52,39.6825,10.6575,0.0025,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Sal Frelick,MIL,STL,Kyle Leahy,0.5,168.0,37.31,47.96,10.64,8%+,45-50%,Medium,Positive edge,0.43,,-1.5,1,0,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.68,37.3134,10.6466,-0.0066,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Trea Turner,PHI,MIA,Janson Junk,1.5,142.0,41.32,51.8,10.48,8%+,50-55%,Medium,Positive edge,-0.13,0.8,1.5,0,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,41.3223,10.4777,0.0023,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Ezequiel Tovar,COL,NYM,Huascar Brazobán,0.5,141.0,41.49,51.97,10.47,8%+,50-55%,Medium-High,Positive edge,-0.53,0.8,,0,1,0,PropLine game moneyline/total context | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,41.4938,10.4762,-0.0062,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Jazz Chisholm Jr.,NYY,BAL,Shane Baz,0.5,132.0,43.1,53.52,10.42,8%+,50-55%,Medium,Positive edge,-0.12,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.32,43.1034,10.4166,0.0034,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Jake Bauers,MIL,STL,Kyle Leahy,0.5,155.0,39.22,49.52,10.3,8%+,45-50%,Medium,Positive edge,0.43,0.8,-1.5,1,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.55,39.2157,10.3043,-0.0043,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Wilyer Abreu,BOS,DET,Tarik Skubal,0.5,139.0,41.84,52.04,10.2,8%+,50-55%,Medium,Positive edge,0.4,0.8,-1.5,1,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.39,41.841,10.199,0.001,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Starling Marte,KCR,CLE,Tanner Bibee,0.5,142.0,41.32,51.47,10.15,8%+,50-55%,Medium,Positive edge,0.54,0.8,-1.5,1,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,,ungraded,,0,0.0,41.3223,10.1477,0.0023,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,J.T. Realmuto,PHI,MIA,Janson Junk,0.5,169.0,37.17,47.14,9.97,8%+,45-50%,Medium,Positive edge,-0.13,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,,ungraded,,0,0.0,37.1747,9.9653,0.0047,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Paul Goldschmidt,NYY,BAL,Shane Baz,0.5,146.0,40.65,50.54,9.89,8%+,50-55%,Medium,Positive edge,-0.12,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.46,40.6504,9.8896,0.0004,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Trea Turner,PHI,MIA,Janson Junk,1.5,136.0,42.37,52.22,9.85,8%+,50-55%,Medium,Positive edge,-0.13,0.8,1.5,0,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,42.3729,9.8471,0.0029,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Bryson Stott,PHI,MIA,Janson Junk,0.5,166.0,37.59,47.31,9.71,8%+,45-50%,Medium,Positive edge,-0.13,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,37.594,9.716,-0.006,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Ryan Vilade,TBR,TOR,Eric Lauer,0.5,164.0,37.88,47.55,9.67,8%+,45-50%,Medium-High,Positive edge,,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Self-stored odds movement snapshots,1.0,win,1,0,1.64,37.8788,9.6712,-0.0012,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Vinnie Pasquantino,KCR,CLE,Tanner Bibee,0.5,136.0,42.37,51.89,9.52,8%+,50-55%,Medium,Positive edge,0.54,0.8,-1.5,1,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,2.0,win,1,0,1.36,42.3729,9.5171,0.0029,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Nathaniel Lowe,CIN,CHC,Edward Cabrera,0.5,167.0,37.45,46.89,9.44,8%+,45-50%,Medium,Positive edge,-0.49,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,37.4532,9.4368,0.0032,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Angel Martínez,CLE,KCR,Michael Wacha,0.5,155.0,39.22,48.63,9.41,8%+,45-50%,Medium,Positive edge,0.54,0.8,-1.5,1,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.55,39.2157,9.4143,-0.0043,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Adolis García,PHI,MIA,Janson Junk,0.5,162.0,38.17,47.54,9.37,8%+,45-50%,Medium,Positive edge,-0.13,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,2.0,win,1,0,1.62,38.1679,9.3721,-0.0021,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Liam Hicks,MIA,PHI,Aaron Nola,1.5,127.0,44.05,53.34,9.29,8%+,50-55%,Medium,Positive edge,-0.18,1.2,1.5,0,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,44.0529,9.2871,0.0029,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Luis Rengifo,MIL,STL,Kyle Leahy,0.5,176.0,36.23,45.52,9.29,8%+,45-50%,Medium,Positive edge,0.43,,-1.5,1,0,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.76,36.2319,9.2881,0.0019,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Alec Burleson,STL,MIL,Chad Patrick,1.5,121.0,45.25,54.49,9.24,8%+,50-55%,Medium,Positive edge,0.89,1.8,1.5,1,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,45.2489,9.2411,-0.0011,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Brandon Marsh,PHI,MIA,Janson Junk,1.5,148.0,40.32,49.45,9.13,8%+,45-50%,Medium,Positive edge,-0.18,1.8,1.5,0,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,loss,0,0,-1.0,40.3226,9.1274,0.0026,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Brett Baty,NYM,COL,Tomoyuki Sugano,1.5,163.0,38.02,47.08,9.06,8%+,45-50%,Medium,Positive edge,-0.53,0.8,1.5,0,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,38.0228,8.7872,0.0028,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,J.T. Realmuto,PHI,MIA,Janson Junk,0.5,158.0,38.76,47.77,9.01,8%+,45-50%,Medium,Positive edge,-0.13,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,,ungraded,,0,0.0,38.7597,9.0103,-0.0003,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Jac Caglianone,KCR,CLE,Tanner Bibee,0.5,131.0,43.29,52.26,8.97,8%+,50-55%,Medium,Positive edge,0.54,0.8,-1.5,1,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.31,43.29,8.97,0.0,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,MJ Melendez,NYM,COL,Tomoyuki Sugano,0.5,174.0,36.5,45.47,8.97,8%+,45-50%,Medium,Positive edge,-0.53,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,36.4964,8.9736,-0.0036,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Gleyber Torres,DET,BOS,Payton Tolle,0.5,132.0,43.1,52.04,8.94,8%+,50-55%,Medium,Positive edge,0.4,0.8,-1.5,1,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,,ungraded,,0,0.0,43.1034,8.9366,0.0034,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Otto Lopez,MIA,PHI,Aaron Nola,1.5,119.0,45.66,54.58,8.92,8%+,50-55%,Medium,Positive edge,-0.18,1.8,1.5,0,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,loss,0,0,-1.0,45.6621,8.9179,0.0021,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Kyle Karros,COL,NYM,Huascar Brazobán,0.5,145.0,40.82,49.7,8.88,8%+,45-50%,Medium-High,Positive edge,-0.53,0.8,,0,1,0,PropLine game moneyline/total context | Self-stored odds movement snapshots,1.0,win,1,0,1.45,40.8163,8.8837,-0.0037,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Cody Bellinger,NYY,BAL,Shane Baz,1.5,115.0,46.51,55.36,8.85,8%+,55-60%,Medium,Positive edge,-0.14,1.2,1.5,0,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,3.0,win,1,0,1.15,46.5116,8.8484,0.0016,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Alec Bohm,PHI,MIA,Janson Junk,0.5,191.0,34.36,43.22,8.85,8%+,<45%,Medium,Positive edge,-0.13,,-1.5,0,0,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,34.3643,8.8557,-0.0057,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Riley Greene,DET,BOS,Payton Tolle,0.5,131.0,43.29,52.12,8.83,8%+,50-55%,Medium,Positive edge,0.4,0.8,-1.5,1,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.31,43.29,8.83,0.0,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,TJ Friedl,CIN,CHC,Edward Cabrera,0.5,169.0,37.17,45.98,8.81,8%+,45-50%,Medium,Positive edge,-0.49,,-1.5,0,0,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,37.1747,8.8053,0.0047,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Masyn Winn,STL,MIL,Chad Patrick,0.5,130.0,43.48,52.22,8.74,8%+,50-55%,Medium,Positive edge,0.43,0.8,-1.5,1,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.3,43.4783,8.7417,-0.0017,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Riley Greene,DET,BOS,Payton Tolle,0.5,130.0,43.48,52.19,8.71,8%+,50-55%,Medium,Positive edge,0.4,0.8,-1.5,1,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.3,43.4783,8.7117,-0.0017,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Jesús Sánchez,TOR,TBR,Nick Martinez,0.5,153.0,39.53,48.21,8.68,8%+,45-50%,Medium,Positive edge,,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.53,39.5257,7.8843,-0.0043,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,J.T. Realmuto,PHI,MIA,Janson Junk,0.5,154.0,39.37,48.02,8.65,8%+,45-50%,Medium,Positive edge,-0.13,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,,ungraded,,0,0.0,39.3701,8.6499,0.0001,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Connor Norby,MIA,PHI,Aaron Nola,0.5,125.0,44.44,53.05,8.6,8%+,50-55%,Medium,Positive edge,-0.13,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,44.4444,8.6056,-0.0056,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Jake Bauers,MIL,STL,Kyle Leahy,1.5,147.0,40.49,49.08,8.6,8%+,45-50%,Medium,Positive edge,0.89,1.8,1.5,1,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,2.0,win,1,0,1.47,40.4858,8.5942,0.0058,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Xavier Edwards,MIA,PHI,Aaron Nola,1.5,131.0,43.29,51.84,8.55,8%+,50-55%,Medium,Positive edge,-0.18,,1.5,0,0,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,loss,0,0,-1.0,43.29,8.55,0.0,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Maikel Garcia,KCR,CLE,Tanner Bibee,1.5,128.0,43.86,52.37,8.51,8%+,50-55%,Medium,Positive edge,1.13,,1.5,1,0,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,43.8596,8.5104,-0.0004,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Nathan Church,STL,MIL,Chad Patrick,0.5,128.0,43.86,52.37,8.51,8%+,50-55%,Medium,Positive edge,0.43,0.8,-1.5,1,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.28,43.8596,8.5104,-0.0004,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Joe Mack,MIA,PHI,Aaron Nola,0.5,131.0,43.29,51.79,8.5,8%+,50-55%,Medium,Positive edge,-0.13,,-1.5,0,0,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,43.29,8.5,0.0,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Kyle Schwarber,PHI,MIA,Janson Junk,0.5,151.0,39.84,48.21,8.37,8%+,45-50%,Medium,Positive edge,-0.13,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,39.8406,8.3694,0.0006,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Adley Rutschman,BAL,NYY,Cam Schlittler,0.5,135.0,42.55,50.8,8.25,8%+,50-55%,Medium,Positive edge,-0.12,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.35,42.5532,8.2468,0.0032,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Carson Benge,NYM,COL,Tomoyuki Sugano,0.5,191.0,34.36,42.62,8.25,8%+,<45%,Medium,Positive edge,-0.53,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.91,34.3643,7.9857,-0.0057,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Connor Norby,MIA,PHI,Aaron Nola,0.5,122.0,45.05,53.29,8.24,8%+,50-55%,Medium,Positive edge,-0.13,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,45.045,8.245,-0.005,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Garrett Mitchell,MIL,STL,Kyle Leahy,1.5,143.0,41.15,49.35,8.2,8%+,45-50%,Medium,Positive edge,0.89,1.8,1.5,1,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,41.1523,8.1977,0.0023,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Trent Grisham,NYY,BAL,Shane Baz,0.5,130.0,43.48,51.67,8.19,8%+,50-55%,Medium,Positive edge,-0.12,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,2.0,win,1,0,1.3,43.4783,8.1917,-0.0017,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Sal Frelick,MIL,STL,Kyle Leahy,1.5,162.0,38.17,46.36,8.19,8%+,45-50%,Medium,Positive edge,0.89,,1.5,1,0,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,loss,0,0,-1.0,38.1679,8.1921,-0.0021,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Jordan Walker,STL,MIL,Chad Patrick,1.5,112.0,47.17,55.26,8.09,8%+,55-60%,Medium,Positive edge,0.89,1.8,1.5,1,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,loss,0,0,-1.0,47.1698,8.0902,-0.0002,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Xavier Edwards,MIA,PHI,Aaron Nola,1.5,127.0,44.05,52.14,8.09,8%+,50-55%,Medium,Positive edge,-0.18,,1.5,0,0,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,loss,0,0,-1.0,44.0529,8.0871,0.0029,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,pitcher_strikeouts,pitcher,Michael Wacha,KCR,CLE,Michael Wacha,4.5,118.0,45.87,53.95,8.08,8%+,50-55%,Medium,Positive edge,-0.4,,1.5,0,0,1,PropLine game moneyline/total context | Self-stored odds movement snapshots,3.0,loss,0,0,-1.0,45.8716,8.0784,0.0016,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Kyle Schwarber,PHI,MIA,Janson Junk,0.5,148.0,40.32,48.4,8.08,8%+,45-50%,Medium,Positive edge,-0.13,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,40.3226,8.0774,0.0026,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Joe Mack,MIA,PHI,Aaron Nola,0.5,127.0,44.05,52.09,8.04,8%+,50-55%,Medium,Positive edge,-0.13,,-1.5,0,0,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,44.0529,8.0371,0.0029,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Otto Lopez,MIA,PHI,Aaron Nola,1.5,112.0,47.17,55.19,8.02,8%+,55-60%,Medium,Positive edge,-0.18,1.8,1.5,0,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,loss,0,0,-1.0,47.1698,8.0202,-0.0002,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Colt Keith,DET,BOS,Payton Tolle,0.5,124.0,44.64,52.66,8.01,8%+,50-55%,Medium,Positive edge,0.4,0.8,-1.5,1,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.24,44.6429,8.0171,-0.0071,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Roman Anthony,BOS,DET,Tarik Skubal,0.5,141.0,41.49,49.4,7.9,6-8%,45-50%,Medium,Positive edge,0.4,0.8,-1.5,1,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,41.4938,7.9062,-0.0062,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Troy Johnston,COL,NYM,Huascar Brazobán,0.5,100.0,50.0,57.87,7.87,6-8%,55-60%,Medium-High,Positive edge,-0.53,0.8,,0,1,0,PropLine game moneyline/total context | Self-stored odds movement snapshots,0.0,loss,0,0,-1.0,50.0,7.6,0.0,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_hits,batter,Xavier Edwards,MIA,PHI,Aaron Nola,0.5,100.0,50.0,57.77,7.77,6-8%,55-60%,Medium,Positive edge,-0.13,0.8,-1.5,0,1,0,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,1.0,win,1,0,1.0,50.0,7.77,0.0,ok,
2026,2026-05-04T21:59:25.624015+00:00,2026-05-04,batter_total_bases,batter,Brice Turang,MIL,STL,Kyle Leahy,1.5,117.0,46.08,53.82,7.74,6-8%,50-55%,Medium,Positive edge,0.89,1.8,1.5,1,1,1,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,6.0,win,1,0,1.17,46.0829,7.7371,0.0029,ok,
